obfuscated,deobfuscated,mc_class
func_151523_a,getDifficultyEnum,net/minecraft/world/EnumDifficulty
func_151526_b,getDifficultyResourceKey,net/minecraft/world/EnumDifficulty
values,values,net/minecraft/world/EnumDifficulty
func_180169_a,calculateAdditionalDifficulty,net/minecraft/world/DifficultyInstance
func_180168_b,getAdditionalDifficulty,net/minecraft/world/DifficultyInstance
func_180170_c,getClampedAdditionalDifficulty,net/minecraft/world/DifficultyInstance
func_180160_a,isEmpty,net/minecraft/world/LockCode
func_180157_a,toNBT,net/minecraft/world/LockCode
func_180159_b,getLock,net/minecraft/world/LockCode
func_180158_b,fromNBT,net/minecraft/world/LockCode
func_110133_a,setCustomName,net/minecraft/inventory/InventoryBasic
func_110134_a,addInventoryChangeListener,net/minecraft/inventory/InventoryBasic
func_174894_a,func_174894_a,net/minecraft/inventory/InventoryBasic
func_110132_b,removeInventoryChangeListener,net/minecraft/inventory/InventoryBasic
run,run,net/minecraft/profiler/PlayerUsageSnooper$1
func_76463_a,startSnooper,net/minecraft/profiler/PlayerUsageSnooper
func_152768_a,addClientStat,net/minecraft/profiler/PlayerUsageSnooper
access$000,access$000,net/minecraft/profiler/PlayerUsageSnooper
func_76471_b,addMemoryStatsToSnooper,net/minecraft/profiler/PlayerUsageSnooper
func_152767_b,addStatToSnooper,net/minecraft/profiler/PlayerUsageSnooper
access$100,access$100,net/minecraft/profiler/PlayerUsageSnooper
func_76465_c,getCurrentStats,net/minecraft/profiler/PlayerUsageSnooper
access$200,access$200,net/minecraft/profiler/PlayerUsageSnooper
func_76468_d,isSnooperRunning,net/minecraft/profiler/PlayerUsageSnooper
access$300,access$300,net/minecraft/profiler/PlayerUsageSnooper
func_76470_e,stopSnooper,net/minecraft/profiler/PlayerUsageSnooper
access$400,access$400,net/minecraft/profiler/PlayerUsageSnooper
func_80006_f,getUniqueID,net/minecraft/profiler/PlayerUsageSnooper
access$308,access$308,net/minecraft/profiler/PlayerUsageSnooper
func_130105_g,getMinecraftStartTimeMillis,net/minecraft/profiler/PlayerUsageSnooper
access$500,access$500,net/minecraft/profiler/PlayerUsageSnooper
func_152766_h,addOSData,net/minecraft/profiler/PlayerUsageSnooper
access$600,access$600,net/minecraft/profiler/PlayerUsageSnooper
func_76467_g,addJvmArgsToSnooper,net/minecraft/profiler/PlayerUsageSnooper
func_94560_a,getDamageSrc,net/minecraft/util/CombatEntry
func_94563_c,func_94563_c,net/minecraft/util/CombatEntry
func_94559_f,isLivingDamageSrc,net/minecraft/util/CombatEntry
func_94562_g,func_94562_g,net/minecraft/util/CombatEntry
func_151522_h,getDamageSrcDisplayName,net/minecraft/util/CombatEntry
func_94561_i,getDamageAmount,net/minecraft/util/CombatEntry
func_94545_a,func_94545_a,net/minecraft/util/CombatTracker
func_94548_b,func_94548_b,net/minecraft/util/CombatTracker
func_94547_a,trackDamage,net/minecraft/util/CombatTracker
func_151521_b,getDeathMessage,net/minecraft/util/CombatTracker
func_94550_c,func_94550_c,net/minecraft/util/CombatTracker
func_180134_f,func_180134_f,net/minecraft/util/CombatTracker
func_94549_h,reset,net/minecraft/util/CombatTracker
func_180135_h,getFighter,net/minecraft/util/CombatTracker
func_94544_f,func_94544_f,net/minecraft/util/CombatTracker
func_94542_g,func_94542_g,net/minecraft/util/CombatTracker
func_76352_a,isProjectile,net/minecraft/util/DamageSource
func_94539_a,setExplosionSource,net/minecraft/util/DamageSource
func_92087_a,causeThornsDamage,net/minecraft/util/DamageSource
func_76356_a,causeThrownDamage,net/minecraft/util/DamageSource
func_76358_a,causeMobDamage,net/minecraft/util/DamageSource
func_76365_a,causePlayerDamage,net/minecraft/util/DamageSource
func_76353_a,causeArrowDamage,net/minecraft/util/DamageSource
func_76362_a,causeFireballDamage,net/minecraft/util/DamageSource
func_76349_b,setProjectile,net/minecraft/util/DamageSource
func_76354_b,causeIndirectMagicDamage,net/minecraft/util/DamageSource
func_151519_b,getDeathMessage,net/minecraft/util/DamageSource,net/minecraft/util/EntityDamageSource,net/minecraft/util/EntityDamageSourceIndirect
func_94541_c,isExplosion,net/minecraft/util/DamageSource
func_94540_d,setExplosion,net/minecraft/util/DamageSource
func_76363_c,isUnblockable,net/minecraft/util/DamageSource
func_76345_d,getHungerDamage,net/minecraft/util/DamageSource
func_76357_e,canHarmInCreative,net/minecraft/util/DamageSource
func_151517_h,isDamageAbsolute,net/minecraft/util/DamageSource
func_76364_f,getSourceOfDamage,net/minecraft/util/DamageSource,net/minecraft/util/EntityDamageSourceIndirect
func_76346_g,getEntity,net/minecraft/util/DamageSource,net/minecraft/util/EntityDamageSource,net/minecraft/util/EntityDamageSourceIndirect
func_76348_h,setDamageBypassesArmor,net/minecraft/util/DamageSource
func_76359_i,setDamageAllowedInCreativeMode,net/minecraft/util/DamageSource
func_151518_m,setDamageIsAbsolute,net/minecraft/util/DamageSource
func_76361_j,setFireDamage,net/minecraft/util/DamageSource
func_76347_k,isFireDamage,net/minecraft/util/DamageSource
func_76355_l,getDamageType,net/minecraft/util/DamageSource
func_76351_m,setDifficultyScaled,net/minecraft/util/DamageSource
func_76350_n,isDifficultyScaled,net/minecraft/util/DamageSource,net/minecraft/util/EntityDamageSource
func_82725_o,isMagicDamage,net/minecraft/util/DamageSource
func_82726_p,setMagicDamage,net/minecraft/util/DamageSource
func_180136_u,isCreativePlayer,net/minecraft/util/DamageSource
func_180138_v,setIsThornsDamage,net/minecraft/util/EntityDamageSource
func_180139_w,getIsThornsDamage,net/minecraft/util/EntityDamageSource
apply,apply,net/minecraft/command/server/CommandAchievement$1
apply,apply,net/minecraft/command/server/CommandAchievement$1
func_111187_a,removeAttributesModifiersFromEntity,net/minecraft/potion/PotionAbsorption,net/minecraft/potion/PotionHealthBoost,net/minecraft/potion/Potion
func_111185_a,applyAttributesModifiersToEntity,net/minecraft/potion/PotionAbsorption,net/minecraft/potion/Potion
func_111183_a,getAttributeModifierAmount,net/minecraft/potion/PotionAttackDamage,net/minecraft/potion/Potion
func_76397_a,isReady,net/minecraft/potion/PotionHealth,net/minecraft/potion/Potion
func_76403_b,isInstant,net/minecraft/potion/PotionHealth,net/minecraft/potion/Potion
func_76393_a,getName,net/minecraft/potion/Potion
func_76404_a,setEffectiveness,net/minecraft/potion/Potion
func_76389_a,getDurationString,net/minecraft/potion/Potion
func_180793_a,affectEntity,net/minecraft/potion/Potion
func_76394_a,performEffect,net/minecraft/potion/Potion
func_111184_a,registerPotionAttributeModifier,net/minecraft/potion/Potion
func_76399_b,setIconIndex,net/minecraft/potion/Potion
func_180142_b,getPotionFromResourceLocation,net/minecraft/potion/Potion
func_181168_c,getPotionLocations,net/minecraft/potion/Potion
func_76390_b,setPotionName,net/minecraft/potion/Potion
func_76396_c,getId,net/minecraft/potion/Potion
func_76400_d,hasStatusIcon,net/minecraft/potion/Potion
func_76392_e,getStatusIconIndex,net/minecraft/potion/Potion
func_76398_f,isBadEffect,net/minecraft/potion/Potion
func_76388_g,getEffectiveness,net/minecraft/potion/Potion
func_76395_i,isUsable,net/minecraft/potion/Potion
func_76401_j,getLiquidColor,net/minecraft/potion/Potion
func_111186_k,getAttributeModifierMap,net/minecraft/potion/Potion
func_76456_a,getPotionID,net/minecraft/potion/PotionEffect
func_82719_a,writeCustomPotionEffectToNBT,net/minecraft/potion/PotionEffect
func_76452_a,combine,net/minecraft/potion/PotionEffect
func_76455_a,onUpdate,net/minecraft/potion/PotionEffect
func_82721_a,setSplashPotion,net/minecraft/potion/PotionEffect
func_76459_b,getDuration,net/minecraft/potion/PotionEffect
func_82722_b,readCustomPotionEffectFromNBT,net/minecraft/potion/PotionEffect
func_76457_b,performEffect,net/minecraft/potion/PotionEffect
func_100012_b,setPotionDurationMax,net/minecraft/potion/PotionEffect
func_76458_c,getAmplifier,net/minecraft/potion/PotionEffect
func_82720_e,getIsAmbient,net/minecraft/potion/PotionEffect
equals,equals,net/minecraft/potion/PotionEffect
func_180154_f,getIsShowParticles,net/minecraft/potion/PotionEffect
func_76453_d,getEffectName,net/minecraft/potion/PotionEffect
func_100011_g,getIsPotionDurationMax,net/minecraft/potion/PotionEffect
hashCode,hashCode,net/minecraft/potion/PotionEffect
func_76454_e,deincrementDuration,net/minecraft/potion/PotionEffect
toString,toString,net/minecraft/potion/PotionEffect
func_98055_j,setScale,net/minecraft/entity/EntityAgeable
func_70105_a,setSize,net/minecraft/entity/EntityAgeable,net/minecraft/entity/Entity,net/minecraft/entity/monster/EntityZombie
func_110195_a,addGrowth,net/minecraft/entity/EntityAgeable
func_175501_a,func_175501_a,net/minecraft/entity/EntityAgeable
func_90011_a,createChild,net/minecraft/entity/EntityAgeable,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/passive/EntityCow,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/passive/EntityMooshroom,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/passive/EntityPig,net/minecraft/entity/passive/EntityRabbit,net/minecraft/entity/passive/EntitySheep,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/passive/EntityVillager
func_70085_c,interact,net/minecraft/entity/EntityAgeable,net/minecraft/entity/EntityLiving,net/minecraft/entity/passive/EntityAmbientCreature,net/minecraft/entity/passive/EntityAnimal,net/minecraft/entity/passive/EntityCow,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/passive/EntityMooshroom,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/passive/EntityPig,net/minecraft/entity/passive/EntitySheep,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/monster/EntityCreeper,net/minecraft/entity/monster/EntityPigZombie,net/minecraft/entity/monster/EntityZombie,net/minecraft/entity/passive/EntityVillager
func_98054_a,setScaleForAge,net/minecraft/entity/EntityAgeable,net/minecraft/entity/passive/EntityHorse
func_70873_a,setGrowingAge,net/minecraft/entity/EntityAgeable
func_70631_g_,isChild,net/minecraft/entity/EntityAgeable,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/item/EntityArmorStand,net/minecraft/entity/monster/EntityZombie
func_70874_b,getGrowingAge,net/minecraft/entity/EntityAgeable
func_175500_n,onGrowingAdult,net/minecraft/entity/EntityAgeable,net/minecraft/entity/passive/EntityVillager
call,call,net/minecraft/entity/Entity$1
call,call,net/minecraft/entity/Entity$1
call,call,net/minecraft/entity/Entity$2
call,call,net/minecraft/entity/Entity$2
call,call,net/minecraft/entity/Entity$3
call,call,net/minecraft/entity/Entity$3
call,call,net/minecraft/entity/Entity$4
call,call,net/minecraft/entity/Entity$4
func_145782_y,getEntityId,net/minecraft/entity/Entity
func_174812_G,onKillCommand,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/boss/EntityDragon,net/minecraft/entity/item/EntityArmorStand
func_70096_w,getDataWatcher,net/minecraft/entity/Entity
func_70065_x,preparePlayerToSpawn,net/minecraft/entity/Entity,net/minecraft/entity/player/EntityPlayer
func_70106_y,setDead,net/minecraft/entity/Entity,net/minecraft/entity/projectile/EntityFishHook,net/minecraft/entity/item/EntityMinecart,net/minecraft/entity/item/EntityMinecartContainer,net/minecraft/entity/monster/EntitySlime,net/minecraft/entity/player/EntityPlayer
func_70030_z,onEntityUpdate,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving,net/minecraft/entity/passive/EntityWaterMob
func_82145_z,getMaxInPortalTime,net/minecraft/entity/Entity,net/minecraft/entity/player/EntityPlayer
func_70044_A,setOnFireFromLava,net/minecraft/entity/Entity
func_70066_B,extinguish,net/minecraft/entity/Entity
func_70076_C,kill,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase
func_145776_H,getSwimSound,net/minecraft/entity/Entity,net/minecraft/entity/monster/EntityMob,net/minecraft/entity/player/EntityPlayer
func_145775_I,doBlockCollisions,net/minecraft/entity/Entity
func_174814_R,isSilent,net/minecraft/entity/Entity
func_70045_F,isImmuneToFire,net/minecraft/entity/Entity
func_70026_G,isWet,net/minecraft/entity/Entity
func_70090_H,isInWater,net/minecraft/entity/Entity,net/minecraft/entity/passive/EntitySquid
func_70072_I,handleWaterMovement,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityXPOrb,net/minecraft/entity/item/EntityItem
func_71061_d_,resetHeight,net/minecraft/entity/Entity,net/minecraft/entity/player/EntityPlayer
func_174830_Y,spawnRunningParticles,net/minecraft/entity/Entity,net/minecraft/entity/passive/EntityRabbit
func_174808_Z,createRunningParticles,net/minecraft/entity/Entity
func_70103_a,handleStatusUpdate,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving,net/minecraft/entity/passive/EntityTameable,net/minecraft/entity/passive/EntityAnimal,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/passive/EntityRabbit,net/minecraft/entity/passive/EntitySheep,net/minecraft/entity/passive/EntitySquid,net/minecraft/entity/monster/EntityIronGolem,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/ai/EntityMinecartMobSpawner,net/minecraft/entity/item/EntityMinecartTNT,net/minecraft/entity/monster/EntityWitch,net/minecraft/entity/monster/EntityZombie,net/minecraft/entity/passive/EntityVillager,net/minecraft/entity/player/EntityPlayer,net/minecraft/entity/item/EntityFireworkRocket
func_70112_a,isInRangeToRenderDist,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityArmorStand,net/minecraft/entity/item/EntityItemFrame,net/minecraft/entity/EntityLeashKnot,net/minecraft/entity/projectile/EntityFishHook,net/minecraft/entity/item/EntityEnderEye,net/minecraft/entity/projectile/EntityFireball,net/minecraft/entity/item/EntityFireworkRocket,net/minecraft/entity/projectile/EntityThrowable
func_70080_a,setPositionAndRotation,net/minecraft/entity/Entity
func_174822_a,rayTrace,net/minecraft/entity/Entity
func_70060_a,moveFlying,net/minecraft/entity/Entity
func_180428_a,getExplosionResistance,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityMinecartTNT,net/minecraft/entity/projectile/EntityWitherSkull
func_174816_a,verifyExplosion,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityMinecartTNT
func_70029_a,setWorld,net/minecraft/entity/Entity
func_70055_a,isInsideOfMaterial,net/minecraft/entity/Entity
func_174826_a,setEntityBoundingBox,net/minecraft/entity/Entity
func_85029_a,addEntityCrashInfo,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityFallingBlock
func_174828_a,moveToBlockPosAndAngles,net/minecraft/entity/Entity
func_180429_a,playStepSound,net/minecraft/entity/Entity,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/passive/EntityCow,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/passive/EntityPig,net/minecraft/entity/passive/EntitySheep,net/minecraft/entity/monster/EntityIronGolem,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/monster/EntityEndermite,net/minecraft/entity/monster/EntitySilverfish,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/monster/EntitySpider,net/minecraft/entity/monster/EntityZombie
func_96094_a,setCustomNameTag,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityMinecart
func_70074_a,onKillEntity,net/minecraft/entity/Entity,net/minecraft/entity/monster/EntityZombie,net/minecraft/entity/player/EntityPlayer
func_174815_a,applyEnchantments,net/minecraft/entity/Entity
func_70077_a,onStruckByLightning,net/minecraft/entity/Entity,net/minecraft/entity/passive/EntityPig,net/minecraft/entity/monster/EntityCreeper,net/minecraft/entity/passive/EntityVillager
func_174825_a,interactAt,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityArmorStand
func_145779_a,dropItem,net/minecraft/entity/Entity
func_145778_a,dropItemWithOffset,net/minecraft/entity/Entity
func_70099_a,entityDropItem,net/minecraft/entity/Entity
func_70087_a,newDoubleNBTList,net/minecraft/entity/Entity
func_70049_a,newFloatNBTList,net/minecraft/entity/Entity
func_70110_aj,setInWeb,net/minecraft/entity/Entity,net/minecraft/entity/boss/EntityWither,net/minecraft/entity/monster/EntitySpider,net/minecraft/entity/player/EntityPlayer
func_70021_al,getParts,net/minecraft/entity/Entity,net/minecraft/entity/boss/EntityDragon
func_70079_am,getRotationYawHead,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase
func_82143_as,getMaxFallHeight,net/minecraft/entity/Entity,net/minecraft/entity/EntityLiving,net/minecraft/entity/monster/EntityCreeper
func_181014_aG,func_181014_aG,net/minecraft/entity/Entity
func_181012_aH,getTeleportDirection,net/minecraft/entity/Entity
func_145773_az,doesEntityNotTriggerPressurePlate,net/minecraft/entity/Entity,net/minecraft/entity/passive/EntityBat
func_90999_ad,canRenderOnFire,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityFallingBlock
func_110124_au,getUniqueID,net/minecraft/entity/Entity
func_96092_aw,isPushedByWater,net/minecraft/entity/Entity,net/minecraft/entity/passive/EntityWaterMob,net/minecraft/entity/player/EntityPlayer
func_95999_t,getCustomNameTag,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityMinecart
func_174833_aM,getAlwaysRenderNameTag,net/minecraft/entity/Entity
func_94059_bO,getAlwaysRenderNameTagForRender,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/player/EntityPlayer
func_174811_aO,getHorizontalFacing,net/minecraft/entity/Entity,net/minecraft/entity/EntityHanging
func_174823_aP,getHoverEvent,net/minecraft/entity/Entity
func_174813_aQ,getEntityBoundingBox,net/minecraft/entity/Entity
func_70047_e,getEyeHeight,net/minecraft/entity/Entity,net/minecraft/entity/passive/EntityBat,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/passive/EntityCow,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/passive/EntitySheep,net/minecraft/entity/monster/EntitySnowman,net/minecraft/entity/passive/EntitySquid,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/item/EntityArmorStand,net/minecraft/entity/EntityLeashKnot,net/minecraft/entity/item/EntityTNTPrimed,net/minecraft/entity/monster/EntityCaveSpider,net/minecraft/entity/monster/EntityEnderman,net/minecraft/entity/monster/EntityEndermite,net/minecraft/entity/monster/EntityGhast,net/minecraft/entity/monster/EntityGiantZombie,net/minecraft/entity/monster/EntityGuardian,net/minecraft/entity/monster/EntitySilverfish,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/monster/EntitySlime,net/minecraft/entity/monster/EntitySpider,net/minecraft/entity/monster/EntityWitch,net/minecraft/entity/monster/EntityZombie,net/minecraft/entity/passive/EntityVillager,net/minecraft/entity/player/EntityPlayer,net/minecraft/entity/projectile/EntityArrow
func_174832_aS,isOutsideBorder,net/minecraft/entity/Entity
func_174807_aT,getCommandStats,net/minecraft/entity/Entity
func_174819_aU,getNBTTagCompound,net/minecraft/entity/Entity
func_180427_aV,isImmuneToExplosions,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityArmorStand
func_145777_O,getSplashSound,net/minecraft/entity/Entity,net/minecraft/entity/monster/EntityMob,net/minecraft/entity/player/EntityPlayer
func_180799_ab,isInLava,net/minecraft/entity/Entity
func_70018_K,setBeenAttacked,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase
func_70067_L,canBeCollidedWith,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/boss/EntityDragonPart,net/minecraft/entity/item/EntityEnderCrystal,net/minecraft/entity/boss/EntityDragon,net/minecraft/entity/item/EntityArmorStand,net/minecraft/entity/EntityHanging,net/minecraft/entity/item/EntityBoat,net/minecraft/entity/item/EntityFallingBlock,net/minecraft/entity/item/EntityMinecart,net/minecraft/entity/item/EntityTNTPrimed,net/minecraft/entity/projectile/EntityFireball,net/minecraft/entity/projectile/EntitySmallFireball,net/minecraft/entity/projectile/EntityWitherSkull
func_142008_O,shouldSetPosAfterLoading,net/minecraft/entity/Entity,net/minecraft/entity/EntityHanging
func_70022_Q,getEntityString,net/minecraft/entity/Entity
func_110123_P,onChunkLoad,net/minecraft/entity/Entity
func_70089_S,isEntityAlive,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase
func_70094_T,isEntityInsideOpaqueBlock,net/minecraft/entity/Entity,net/minecraft/entity/player/EntityPlayer
func_70098_U,updateRidden,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/player/EntityPlayer
func_70043_V,updateRiderPosition,net/minecraft/entity/Entity,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/item/EntityBoat
func_70033_W,getYOffset,net/minecraft/entity/Entity,net/minecraft/entity/monster/EntitySilverfish,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/monster/EntityZombie,net/minecraft/entity/player/EntityPlayer
func_70042_X,getMountedYOffset,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityBoat,net/minecraft/entity/item/EntityMinecart,net/minecraft/entity/monster/EntitySpider
func_70111_Y,getCollisionBorderSize,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityItemFrame,net/minecraft/entity/projectile/EntityFireball
func_70040_Z,getLookVec,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase
func_82147_ab,getPortalCooldown,net/minecraft/entity/Entity,net/minecraft/entity/player/EntityPlayer
func_70057_ab,performHurtAnimation,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/item/EntityBoat,net/minecraft/entity/item/EntityMinecart
func_70035_c,getInventory,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving,net/minecraft/entity/item/EntityArmorStand,net/minecraft/entity/player/EntityPlayer
func_70027_ad,isBurning,net/minecraft/entity/Entity,net/minecraft/entity/monster/EntityBlaze,net/minecraft/entity/monster/EntityMagmaCube,net/minecraft/entity/projectile/EntityWitherSkull
func_70115_ae,isRiding,net/minecraft/entity/Entity
func_70051_ag,isSprinting,net/minecraft/entity/Entity
func_82150_aj,isInvisible,net/minecraft/entity/Entity
func_70113_ah,isEating,net/minecraft/entity/Entity
func_70086_ai,getAir,net/minecraft/entity/Entity
func_70107_b,setPosition,net/minecraft/entity/Entity,net/minecraft/entity/EntityHanging,net/minecraft/entity/item/EntityMinecart
func_70012_b,setLocationAndAngles,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityPainting
func_70101_b,setRotation,net/minecraft/entity/Entity
func_70052_a,setFlag,net/minecraft/entity/Entity
func_174809_b,isLiquidPresentInAABB,net/minecraft/entity/Entity
func_174818_b,getDistanceSq,net/minecraft/entity/Entity
func_180431_b,isEntityInvulnerable,net/minecraft/entity/Entity
func_70084_c,addToPlayerScore,net/minecraft/entity/Entity,net/minecraft/entity/player/EntityPlayer
func_174810_b,setSilent,net/minecraft/entity/Entity
func_70038_c,isOffsetPositionInLiquid,net/minecraft/entity/Entity
func_70082_c,setAngles,net/minecraft/entity/Entity
func_174831_c,getDistanceSqToCenter,net/minecraft/entity/Entity
func_98035_c,writeMountToNBT,net/minecraft/entity/Entity
func_70095_a,setSneaking,net/minecraft/entity/Entity
func_70091_d,moveEntity,net/minecraft/entity/Entity,net/minecraft/entity/EntityHanging
func_70676_i,getLook,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase
func_145769_d,setEntityId,net/minecraft/entity/Entity
func_174820_d,replaceItemInInventory,net/minecraft/entity/Entity,net/minecraft/entity/EntityLiving,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/item/EntityArmorStand,net/minecraft/entity/passive/EntityVillager,net/minecraft/entity/player/EntityPlayer
func_181015_d,setPortal,net/minecraft/entity/Entity
func_70039_c,writeToNBTOptional,net/minecraft/entity/Entity,net/minecraft/entity/EntityLeashKnot
func_70100_b_,onCollideWithPlayer,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityXPOrb,net/minecraft/entity/item/EntityItem,net/minecraft/entity/monster/EntitySlime,net/minecraft/entity/projectile/EntityArrow
func_70092_e,getDistanceSq,net/minecraft/entity/Entity
func_174824_e,getPositionEyes,net/minecraft/entity/Entity
func_180430_e,fall,net/minecraft/entity/Entity,net/minecraft/entity/EntityFlying,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityBat,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/monster/EntityGolem,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/passive/EntityPig,net/minecraft/entity/boss/EntityWither,net/minecraft/entity/item/EntityFallingBlock,net/minecraft/entity/item/EntityMinecartTNT,net/minecraft/entity/monster/EntityBlaze,net/minecraft/entity/monster/EntityCreeper,net/minecraft/entity/monster/EntityMagmaCube,net/minecraft/entity/player/EntityPlayer
func_70015_d,setFire,net/minecraft/entity/Entity
func_70109_d,writeToNBT,net/minecraft/entity/Entity
func_130002_c,interactFirst,net/minecraft/entity/Entity,net/minecraft/entity/EntityLiving,net/minecraft/entity/item/EntityItemFrame,net/minecraft/entity/EntityLeashKnot,net/minecraft/entity/item/EntityBoat,net/minecraft/entity/EntityMinecartCommandBlock,net/minecraft/entity/item/EntityMinecartContainer,net/minecraft/entity/item/EntityMinecartFurnace,net/minecraft/entity/item/EntityMinecartHopper,net/minecraft/entity/item/EntityMinecartEmpty
func_82142_c,setInvisible,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityArmorStand
equals,equals,net/minecraft/entity/Entity
func_70011_f,getDistance,net/minecraft/entity/Entity
func_70034_d,setRotationYawHead,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase
func_174806_f,getVectorForRotation,net/minecraft/entity/Entity
func_70081_e,dealFireDamage,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityXPOrb,net/minecraft/entity/item/EntityItem
func_70020_e,readFromNBT,net/minecraft/entity/Entity
func_98034_c,isInvisibleToPlayer,net/minecraft/entity/Entity,net/minecraft/entity/player/EntityPlayer
func_70019_c,setEating,net/minecraft/entity/Entity,net/minecraft/entity/passive/EntityHorse
func_70024_g,addVelocity,net/minecraft/entity/Entity,net/minecraft/entity/EntityHanging
func_181013_g,setRenderYawOffset,net/minecraft/entity/Entity,net/minecraft/entity/EntityLivingBase
func_70083_f,getFlag,net/minecraft/entity/Entity
func_174834_g,clientUpdateEntityNBT,net/minecraft/entity/Entity
func_70032_d,getDistanceToEntity,net/minecraft/entity/Entity
func_174805_g,setAlwaysRenderNameTag,net/minecraft/entity/Entity
func_145770_h,isInRangeToRender3d,net/minecraft/entity/Entity
func_70050_g,setAir,net/minecraft/entity/Entity
func_70068_e,getDistanceSqToEntity,net/minecraft/entity/Entity
func_174821_h,setOutsideBorder,net/minecraft/entity/Entity
hashCode,hashCode,net/minecraft/entity/Entity
func_70016_h,setVelocity,net/minecraft/entity/Entity,net/minecraft/entity/projectile/EntityFishHook,net/minecraft/entity/item/EntityBoat,net/minecraft/entity/item/EntityMinecart,net/minecraft/entity/projectile/EntityArrow,net/minecraft/entity/item/EntityEnderEye,net/minecraft/entity/item/EntityFireworkRocket,net/minecraft/entity/projectile/EntityThrowable
func_145781_i,onDataWatcherUpdate,net/minecraft/entity/Entity,net/minecraft/entity/EntityMinecartCommandBlock,net/minecraft/entity/monster/EntityGuardian,net/minecraft/entity/monster/EntitySlime
func_70108_f,applyEntityCollision,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityMinecart,net/minecraft/entity/monster/EntitySlime
func_70114_g,getCollisionBox,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityBoat,net/minecraft/entity/item/EntityMinecart
func_70028_i,isEntityEqual,net/minecraft/entity/Entity,net/minecraft/entity/boss/EntityDragonPart
func_85031_j,hitByEntity,net/minecraft/entity/Entity,net/minecraft/entity/EntityHanging
func_174829_m,resetPositionToBB,net/minecraft/entity/Entity
